DBCODE,ENTITY,YEAR,SITECODE,SECTION,REACH,PASS,UNITNUM,UNITTYPE,VERT_INDEX,PITNUMBER,SPECIES,LENGTH1,LENGTH2,WEIGHT,CLIP,SAMPLEDATE,NOTES
AS006,1,2017,MACKCC-M,CC,M,2,5,C,14,NA,DITE,62,NA,8.03,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,5,C,15,NA,DITE,61,NA,8.08,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,5,C,16,NA,DITE,65,NA,10.57,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,5,C,17,NA,DITE,67,NA,10.22,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,5,C,18,NA,DITE,114,NA,50.54,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-M,CC,M,2,6,P,1,NA,ONCL,97,NA,8.7,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,6,P,2,NA,ONCL,124,NA,17.67,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,6,P,3,NA,ONCL,119,NA,20.1,NONE,9/6/17,Fat
AS006,1,2017,MACKCC-M,CC,M,2,6,P,4,NA,ONCL,123,NA,18.35,NONE,9/6/17,"Recap, blind clouded right eye"
AS006,1,2017,MACKCC-M,CC,M,2,7,SC,1,NA,DITE,42,NA,3.37,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,7,SC,2,NA,DITE,49,NA,4.45,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,7,SC,3,NA,DITE,41,NA,2.91,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,7,SC,4,NA,DITE,27,NA,0.77,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,7,SC,5,NA,DITE,58,NA,6.21,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,7,SC,6,NA,DITE,58,NA,9.63,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,7,SC,7,NA,DITE,68,NA,11.97,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,7,SC,8,NA,DITE,37,NA,2.17,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,7,SC,9,NA,DITE,35,NA,1.91,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,8,P,1,NA,ONCL,185,NA,64.2,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-M,CC,M,2,9,C,1,NA,ONCL,42,NA,0.74,NONE,9/6/17,NA
AS006,1,2017,MACKCC-M,CC,M,2,9,C,2,NA,DITE,51,NA,5.78,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,1,NA,ONCL,83,NA,5.7,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,2,NA,ONCL,100,NA,9.55,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,3,NA,ONCL,122,NA,17.22,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,4,NA,ONCL,127,NA,22.31,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,5,NA,ONCL,88,NA,6.93,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,6,NA,ONCL,48,NA,1.15,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,7,NA,ONCL,48,NA,0.97,NONE,9/6/17,Skinny
AS006,1,2017,MACKCC-U,CC,U,1,9,C,8,NA,ONCL,58,NA,2.3,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,9,NA,ONCL,56,NA,1.78,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,10,NA,ONCL,50,NA,1.36,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,11,NA,ONCL,52,NA,1.52,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,12,NA,ONCL,56,NA,1.86,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,13,NA,ONCL,62,NA,2.48,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,14,NA,ONCL,59,NA,2.16,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,15,NA,ONCL,52,NA,1.43,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,16,NA,ONCL,107,NA,12.32,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,17,NA,ONCL,60,NA,2.19,NONE,9/6/17,Mort
AS006,1,2017,MACKCC-U,CC,U,1,9,C,18,NA,ONCL,34,NA,0.43,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,19,NA,ONCL,45,NA,0.85,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,20,NA,ONCL,44,NA,0.83,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,21,NA,ONCL,96,NA,9.6,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,22,NA,ONCL,118,NA,16.82,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-U,CC,U,1,9,C,23,NA,ONCL,94,NA,7.68,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,24,NA,ONCL,85,NA,6.37,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,25,NA,ONCL,127,NA,19.5,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-U,CC,U,1,9,C,26,NA,ONCL,126,NA,20.72,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-U,CC,U,1,9,C,27,NA,ONCL,47,NA,1.1,NONE,9/6/17,Mort
AS006,1,2017,MACKCC-U,CC,U,1,9,C,28,NA,ONCL,106,NA,11.21,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,29,NA,ONCL,87,NA,7.11,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,30,NA,ONCL,134,NA,26.31,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-U,CC,U,1,9,C,31,NA,ONCL,85,NA,6.31,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,32,NA,DITE,51,NA,4.72,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,33,NA,ONCL,123,NA,19.08,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,34,NA,DITE,75,NA,15.25,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,35,NA,ONCL,117,NA,14.93,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-U,CC,U,1,9,C,36,NA,ONCL,99,NA,9.31,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,37,NA,ONCL,87,NA,6.55,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,38,NA,ONCL,90,NA,7.74,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,39,NA,ONCL,121,NA,17.53,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,40,NA,ONCL,83,NA,5.84,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,41,NA,DITE,59,NA,7.03,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,42,NA,DITE,42,NA,2.67,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,43,NA,DITE,52,NA,6,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,44,NA,DITE,39,NA,2.08,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,45,NA,DITE,69,NA,11.47,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,46,NA,DITE,43,NA,2.76,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,47,NA,DITE,29,NA,0.88,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,48,NA,DITE,142,NA,68.99,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-U,CC,U,1,9,C,49,NA,DITE,58,NA,6.64,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,50,NA,DITE,52,NA,4.88,NONE,9/6/17,Missing left rear leg
AS006,1,2017,MACKCC-U,CC,U,1,9,C,51,NA,DITE,52,NA,4.98,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,52,NA,DITE,65,NA,9.38,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,53,NA,DITE,56,NA,5.56,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,54,NA,DITE,56,NA,6.59,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,55,NA,DITE,52,NA,4.53,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,56,NA,DITE,64,NA,9.19,NONE,9/6/17,Skinny
AS006,1,2017,MACKCC-U,CC,U,1,9,C,57,NA,DITE,80,NA,17.99,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,58,NA,DITE,46,NA,3.75,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,59,NA,DITE,45,NA,3.5,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,60,NA,DITE,62,NA,8.76,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,61,NA,DITE,29,NA,0.9,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,62,NA,DITE,59,NA,8.06,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,63,NA,DITE,63,NA,9.44,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,64,NA,DITE,72,NA,13.13,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-U,CC,U,1,9,C,65,NA,DITE,55,NA,6.39,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,66,NA,DITE,36,NA,2.18,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,67,NA,DITE,36,NA,2.06,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,68,NA,DITE,54,NA,5.46,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,69,NA,DITE,40,NA,2.7,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,70,NA,DITE,52,NA,5.2,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,71,NA,DITE,41,NA,3.38,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,72,NA,DITE,50,NA,4.76,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,73,NA,DITE,42,NA,2.82,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,74,NA,DITE,53,NA,5.91,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,75,NA,DITE,44,NA,2.74,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,76,NA,DITE,62,NA,9.84,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,77,NA,DITE,71,NA,12.9,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,78,NA,DITE,73,NA,13.1,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,79,NA,DITE,76,NA,14.42,NONE,9/6/17,Slight bleeder
AS006,1,2017,MACKCC-U,CC,U,1,9,C,80,NA,DITE,63,NA,9.32,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,81,NA,ONCL,59,NA,2.21,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,82,NA,ONCL,49,NA,1.22,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,83,NA,ONCL,57,NA,2.16,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,84,NA,ONCL,59,NA,1.94,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,85,NA,ONCL,53,NA,1.47,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,86,NA,ONCL,55,NA,1.66,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,87,NA,ONCL,60,NA,2.31,NONE,9/6/17,Mort
AS006,1,2017,MACKCC-U,CC,U,1,9,C,88,NA,ONCL,53,NA,1.98,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,89,NA,ONCL,54,NA,1.72,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,90,NA,ONCL,34,NA,0.41,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,91,NA,ONCL,45,NA,0.96,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,92,NA,ONCL,97,NA,9.49,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,93,NA,ONCL,95,NA,8.48,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,94,NA,ONCL,102,NA,11.7,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,95,NA,ONCL,119,NA,18.16,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-U,CC,U,1,9,C,96,NA,ONCL,114,NA,15.9,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-U,CC,U,1,9,C,97,NA,ONCL,96,NA,9.53,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,98,NA,ONCL,90,NA,7.73,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,99,NA,DITE,121,NA,52.11,NONE,9/6/17,"Recap, cut tail"
AS006,1,2017,MACKCC-U,CC,U,1,9,C,100,NA,DITE,125,NA,53.99,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,101,NA,DITE,26,NA,0.64,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,102,NA,DITE,40,NA,2.02,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,103,NA,DITE,38,NA,2.02,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,104,NA,DITE,43,NA,3.29,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,105,NA,DITE,68,NA,11.14,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,106,NA,DITE,30,NA,0.98,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,107,NA,DITE,49,NA,4.04,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,108,NA,DITE,62,NA,8.55,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,109,NA,DITE,52,NA,5.46,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,110,NA,DITE,70,NA,11.01,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,111,NA,DITE,49,NA,4.07,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,112,NA,DITE,63,NA,8.1,NONE,9/6/17,Terrestrial
AS006,1,2017,MACKCC-U,CC,U,1,9,C,113,NA,DITE,62,NA,10.34,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,114,NA,DITE,62,NA,7.52,NONE,9/6/17,Cut tail
AS006,1,2017,MACKCC-U,CC,U,1,9,C,115,NA,DITE,64,NA,8.47,NONE,9/6/17,Cut tail
AS006,1,2017,MACKCC-U,CC,U,1,9,C,116,NA,DITE,57,NA,7.42,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,117,NA,DITE,70,NA,10.93,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,118,NA,DITE,36,NA,1.71,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,119,NA,DITE,28,NA,0.83,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,120,NA,DITE,50,NA,4.14,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,121,NA,DITE,48,NA,3.78,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,122,NA,DITE,47,NA,3.84,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,123,NA,DITE,35,NA,2.05,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,124,NA,DITE,55,NA,5.71,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,125,NA,DITE,58,NA,6.36,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,126,NA,DITE,63,NA,8.31,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,127,NA,DITE,69,NA,11.41,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,128,NA,DITE,75,NA,16.36,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,9,C,129,NA,DITE,76,NA,14.14,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,1,NA,ONCL,50,NA,1.36,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,2,NA,ONCL,37,NA,0.5,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,3,NA,ONCL,47,NA,0.99,NONE,9/6/17,Mort
AS006,1,2017,MACKCC-U,CC,U,1,11,P,4,NA,ONCL,62,NA,2.33,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,5,NA,ONCL,59,NA,1.92,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,6,NA,ONCL,54,NA,1.64,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,7,NA,DITE,49,NA,4.15,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,8,NA,ONCL,82,NA,6.11,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,9,NA,ONCL,101,NA,10.36,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,10,NA,ONCL,86,NA,6.35,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,11,NA,ONCL,125,NA,20.19,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,12,NA,DITE,54,NA,5.72,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,13,NA,DITE,52,NA,5.49,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,14,NA,DITE,62,NA,8.2,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,15,NA,ONCL,85,NA,6.86,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,16,NA,ONCL,103,NA,11.83,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,17,NA,ONCL,95,NA,8.9,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,18,NA,ONCL,112,NA,13.16,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,19,NA,DITE,29,NA,0.72,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,20,NA,DITE,50,NA,4.82,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,21,NA,DITE,59,NA,7.18,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,22,NA,DITE,72,NA,14.27,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,23,NA,DITE,49,NA,4.25,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,11,P,24,NA,DITE,140,NA,86.01,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,1,NA,ONCL,53,NA,1.56,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,2,NA,ONCL,48,NA,1.11,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,3,NA,ONCL,61,NA,2.56,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,4,NA,ONCL,41,NA,0.74,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,5,NA,ONCL,82,NA,5.69,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,6,NA,ONCL,127,NA,19.31,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,7,NA,ONCL,144,NA,32,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,8,NA,ONCL,45,NA,0.91,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,9,NA,ONCL,51,NA,1.52,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,10,NA,ONCL,51,NA,1.34,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,11,NA,ONCL,93,NA,7.81,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,12,NA,ONCL,90,NA,7.04,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,13,NA,ONCL,98,NA,9.25,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,14,NA,ONCL,94,NA,8.5,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,15,NA,DITE,45,NA,3.56,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,16,NA,DITE,49,NA,4.63,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,17,NA,DITE,46,NA,3.86,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,18,NA,ONCL,49,NA,1.33,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,19,NA,ONCL,116,NA,16.54,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,20,NA,ONCL,94,NA,9.1,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,21,NA,DITE,66,NA,10.99,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,22,NA,DITE,63,NA,9.88,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,23,NA,DITE,68,NA,11.65,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,1,12,C,24,NA,DITE,74,NA,14.61,NONE,9/6/17,Recap
AS006,1,2017,MACKCC-U,CC,U,1,12,C,25,NA,DITE,125,NA,53.5,NONE,9/6/17,Terrestrial
AS006,1,2017,MACKCC-U,CC,U,2,9,C,1,NA,ONCL,58,NA,1.99,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,2,NA,ONCL,52,NA,1.46,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,3,NA,ONCL,62,NA,2.27,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,4,NA,ONCL,53,NA,1.5,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,5,NA,ONCL,45,NA,0.94,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,6,NA,ONCL,51,NA,1.29,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,7,NA,ONCL,40,NA,0.73,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,8,NA,ONCL,53,NA,1.64,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,9,NA,ONCL,46,NA,1.13,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,10,NA,ONCL,38,NA,0.49,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,11,NA,ONCL,50,NA,1.25,NONE,9/6/17,Mort
AS006,1,2017,MACKCC-U,CC,U,2,9,C,12,NA,ONCL,42,NA,0.7,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,13,NA,DITE,50,NA,5.23,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,14,NA,ONCL,28,NA,0.18,NONE,9/6/17,Mort
AS006,1,2017,MACKCC-U,CC,U,2,9,C,15,NA,DITE,56,NA,6.73,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,16,NA,DITE,40,NA,2.36,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,17,NA,DITE,30,NA,0.88,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,18,NA,ONCL,53,NA,1.43,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,19,NA,DITE,40,NA,2.52,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,20,NA,DITE,26,NA,0.75,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,21,NA,DITE,56,NA,5.8,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,22,NA,DITE,49,NA,5.08,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,23,NA,DITE,62,NA,8.78,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,24,NA,DITE,39,NA,2.12,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,25,NA,DITE,59,NA,6.41,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,26,NA,DITE,39,NA,1.97,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,27,NA,DITE,46,NA,2.89,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,28,NA,DITE,47,NA,4.24,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,29,NA,DITE,36,NA,1.97,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,30,NA,DITE,50,NA,3.82,NONE,9/6/17,Cut tail
AS006,1,2017,MACKCC-U,CC,U,2,9,C,31,NA,DITE,44,NA,3.16,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,32,NA,DITE,40,NA,2.18,NONE,9/6/17,NA
AS006,1,2017,MACKCC-U,CC,U,2,9,C,33,NA,DITE,52,NA,5.43,NONE,9/6/17,NA
